repo_name,repo_owner,repo_full_name,commit,date,status,filename,file_ext,blob_hash,size_bytes,size_MB,eid_occ,filename_occ,total_occ,unique_occ,repo_link,raw_link,file_link,found_ids,refs,old_filename,Decision,Justification
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/seq_util.py,text/x-python,ae524ce3aef89b648a18e83c10f051de0876006f,4655.0,0.004,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/seq_util.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/seq_util.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceNode.py,text/x-python,41c24a1c4c1afb2ca19ec97b020fbc0487a4a494,1501.0,0.001,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceNode.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceNode.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/src/pileup_graph_aligner.sh,application/x-sh,7746d911a7d16ccb661a5d5dd3db705ccb6a422e,2510.0,0.002,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/src/pileup_graph_aligner.sh,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/src/pileup_graph_aligner.sh,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReadAlignment.py,text/x-python,32528278cf3c78a8c8ddcade593886bdfc4758f9,2105.0,0.002,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReadAlignment.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReadAlignment.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/README.md,unknown,eaf86f8dde7009b9975e8e6b456408c3a9f1ab3b,6816.0,0.006,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/README.md,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/README.md,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,prepare_data_for_pca/.DS_Store,unknown,9c214182c083884490fbb27b2814949298bc6592,8196.0,0.007,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/PathWithInsertions.py,text/x-python,6624bfde65edaed54d9f33a0dcc14f489e4abdd8,7470.0,0.007,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/PathWithInsertions.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/PathWithInsertions.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,prepare_data_for_pca/Readme.developer.md,unknown,5b53786cd71ecd4ea357f779a752f2657032da2e,900.0,0.0,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/Readme.developer.md,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/Readme.developer.md,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/NodeInsertionList.py,text/x-python,7f058d65f3a2639a22498afdafc03da19be5d45a,6646.0,0.006,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/NodeInsertionList.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/NodeInsertionList.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/GraphAlignmentViewer.py,text/x-python,6d3d1f8d6312bd540ca15115d9224c7971de7ebd,46460.0,0.044,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/GraphAlignmentViewer.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/GraphAlignmentViewer.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/.DS_Store,unknown,c1cc1b241d2eb437735210bbb9f6ced660debfa7,6148.0,0.005,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/.DS_Store,unknown,6f1885e2529d48a85c93d8d62632b4bb05bb4c11,6148.0,0.005,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/.DS_Store,unknown,362865eca3207d5cd876b0a1fd9e529c73084205,8196.0,0.007,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceGraph.py,text/x-python,01c99d7b58852bb4c29f30a4dff3a1f42c8f7483,7412.0,0.007,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceGraph.py,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/resources/usr/bin/GraphAlignmentViewer/ReferenceGraph.py,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,6da5db652ff2977a95788c9d29f0a6977b1a86da,11/02/2026,renamed_similarity_100%,brain_imaging/brain_imaging_columns.tsv,text/tab-separated-values,762145852ff6f1155691ecd309d0cd10b36f4ab7,346145.0,0.33,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/6da5db652ff2977a95788c9d29f0a6977b1a86da/brain_imaging/brain_imaging_columns.tsv,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/6da5db652ff2977a95788c9d29f0a6977b1a86da/brain_imaging/brain_imaging_columns.tsv,," (HEAD -> main, origin/main)",brain_imaging_columns.tsv,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,prepare_data_for_pca/dxapp.json,application/json,c2076ce7aebec6c3775557f4a50c3765ea9e4834,1831.0,0.001,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/dxapp.json,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/prepare_data_for_pca/dxapp.json,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/usr/bin/.DS_Store,unknown,5008ddfcf53c02e82d7eee2e57c38e5672ef89f6,6148.0,0.005,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv3_multi_original/src/ExpHunterV5.sh,application/x-sh,927786d2bd261206ae7bca2aeb53a2d7dd18d033,3060.0,0.002,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv3_multi_original/src/ExpHunterV5.sh,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv3_multi_original/src/ExpHunterV5.sh,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/.DS_Store,unknown,e7c3c76bb2022daf33671318913c16384313d19f,10244.0,0.009,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/Readme.developer.md,unknown,89ef8cf35c2889f9e61bd61b97b96818a306cd7d,900.0,0.0,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/Readme.developer.md,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/Readme.developer.md,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/Readme.md,unknown,5cf24440c45a31a6f799a67360aa8005e00857ca,672.0,0.0,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/Readme.md,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/Readme.md,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/dxapp.json,application/json,2a1d586c40923f3859b5b9f9f32b7ce2705c584f,2134.0,0.002,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/dxapp.json,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/dxapp.json,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/.DS_Store,unknown,8558ffab8af3e08dd32a91869f69a02bae7a413d,8196.0,0.007,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/usr/.DS_Store,unknown,1f5e109f5430b52aed9354f6b3f909d5b450a7af,8196.0,0.007,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/.DS_Store,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/.DS_Store,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/usr/bin/ExpansionHunter,unknown,7c3502430f93851aa4282d3f542b456353ab4334,15305512.0,14.596,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,pileup_graph_aligner/Readme.md,unknown,d7aa1de2e4ff341c71b61f4d2691b2ad7d610762,684.0,0.0,0.0,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/Readme.md,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/pileup_graph_aligner/Readme.md,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/usr/bin/ExpansionHunter4,unknown,643a692a0991361755adeab88086b431d50ffe9d,7664280.0,7.309,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter4,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter4,,,,,
ukbb_str_pipeline,chrisclarkson,chrisclarkson/ukbb_str_pipeline,2d9149cef345d36010261938230a1d7f9cd91a33,02/10/2025,added,ehv5_multi_original/resources/usr/bin/ExpansionHunter5,unknown,7c3502430f93851aa4282d3f542b456353ab4334,15305512.0,14.596,nan,0,0,0.0,https://github.com/chrisclarkson/ukbb_str_pipeline,https://raw.githubusercontent.com/chrisclarkson/ukbb_str_pipeline/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter5,https://github.com/chrisclarkson/ukbb_str_pipeline/blob/2d9149cef345d36010261938230a1d7f9cd91a33/ehv5_multi_original/resources/usr/bin/ExpansionHunter5,,,,,
